screen_name,created_at,text,retweet_count,favorite_count,in_reply_to_screen_name,retweeted_status_screen_name,user_description,source,lang,id
CDCgov,2020-02-07T22:16:36Z,RT @CDC_NCEZID: Teaching #kids how to stay safe around animals is key to protecting them against germs and injury. Download our coloring book for a fun learning experience! https://t.co/RAm2PePXGA #OneHealth https://t.co/rzmi6hNbyd,55,0,,CDC_NCEZID,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1225906229941358592
CDCgov,2020-02-07T22:16:28Z,RT @CDCObesity: Today is Go Red for Women Day. Eating healthy and staying active can help lower your risk of heart disease. https://t.co/d9bINlzaTY https://t.co/0iyNiG3mMn,27,0,,CDCObesity,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1225906196055560193
CDCgov,2020-02-07T22:16:20Z,"RT @HIVGov: Learn about National Black HIV/AIDS Awareness Day and how on February 7th and every day, we can get involved with HIV prevention and support efforts. We’re in This Together. #EHE #NBHAAD https://t.co/wZ2h8WQtWd https://t.co/wDHPTgM0GI",83,0,,HIVGov,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1225906164640165894
CDCgov,2020-02-07T20:55:00Z,Black women under age 35 are twice as likely to be diagnosed with #BreastCancer as White women of the same age. Learn your risk so you can make proactive choices about your #health:  https://t.co/7xNPwJlsDk #BlackHistoryMonth #BHM https://t.co/Av6Vf34Ohz,68,81,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Media Studio,en,1225885695115268096
CDCgov,2020-02-07T19:40:00Z,"About 647,000 Americans die from heart disease each year—that’s 1 in every 4 deaths. The most common type of heart disease is coronary artery disease, which affects blood flow to the heart. Learn how to prevent #HeartDisease: https://t.co/YH54J9pR0U. #FAQFriday https://t.co/dkpviCI6K7",77,94,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Media Studio,en,1225866820906897408
CDCgov,2020-02-07T19:20:28Z,"RT @CDCDirector: From the outset of #2019nCoV, we have had a layered response. Our goal has been early detection of cases and prevention of the further spread of novel #coronavirus in the US through proven, effective public health measures. https://t.co/xXG0YKPpvE",77,0,,CDCDirector,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1225861906927411201
CDCgov,2020-02-07T19:20:18Z,"RT @CDCDirector: #2019nCov is a significant global situation &amp; continues to evolve rapidly. I am grateful to travelers for their cooperation &amp; patience as we employ aggressive public health measures to confront this new virus, strengthen our nation, &amp; protect Americans. https://t.co/xXG0YKPpvE",66,0,,CDCDirector,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1225861865475059715
CDCgov,2020-02-07T19:04:35Z,RT @HHSGov: LIVE: Press briefing with @SecAzar and other members of @POTUS’s Coronavirus Task Force. https://t.co/kvkkwmtnxH,206,0,,HHSGov,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1225857910410006528
CDCgov,2020-02-07T18:52:22Z,RT @HHSGov: LIVE AT 2 PM ET: HHS hosts a press briefing with members of @POTUS's Coronavirus Task Force. Watch on HHS Twitter. https://t.co/O24qMAq1iU,64,0,,HHSGov,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1225854836509466624
CDCgov,2020-02-07T18:51:02Z,"“I don’t think I ever could have imagined a more incredible or more meaningful public health experience,” says CDC #DiseaseDetective and #Ebola responder Nirma Bustamante. Read how CDC’s EIS officers are helping stop the #Ebola outbreak in #DRC: https://t.co/SgyvGBu5gA https://t.co/RPCH56HFCW",26,64,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1225854500033961985
CDCgov,2020-02-07T18:03:18Z,"In January 2020, CDC, together with public health experts, evaluated more than 600 persons thought to be at risk for 2019 #novelcoronavirus infection. Learn how they identified the first 11 people in the US with lab-confirmed #2019nCoV. Learn more: https://t.co/y8AvyWpgMh https://t.co/kazo6VnQdk",117,155,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1225842485353746432
CDCgov,2020-02-07T15:55:00Z,"It’s #AmericanHeartMonth❤️! People with disabilities are more likely to have #heartdisease than people without disabilities. CDC works hard to identify, reduce, and prevent health conditions such as heart disease among people with disabilities. Learn more: https://t.co/ph4aOiCnGv https://t.co/OJX5ISS1ej",70,115,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Media Studio,en,1225810197727383553
CDCgov,2020-02-07T15:00:35Z,Want to know more about the novel (new) #coronavirus (2019-nCoV)? Watch this series of videos for answers to frequently asked questions about #2019nCoV. https://t.co/yLAcX4C419 https://t.co/5zdRDWQkVm,264,263,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1225796505522655233
CDCgov,2020-02-06T21:25:46Z,@kkmarcel @CDCDirector Currently there is no evidence to support spread of 2019-nCoV from goods imported from China; no such cases have been detected. https://t.co/etmcTbLypV.,7,6,kkmarcel,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1225531049549144065
CDCgov,2020-02-06T21:22:45Z,@mdsinvestments Currently there is no evidence to support spread of 2019-nCoV from goods imported from China; no such cases have been detected. https://t.co/etmcTbLypV.,6,3,mdsinvestments,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1225530290380136448
CDCgov,2020-02-06T20:56:01Z,#BloodPressure control is within reach. There are things you can do now to protect your heart—you’ve got this! https://t.co/1Eh5R5CqFg #HeartMonth. https://t.co/nu0Co0h1pz,45,69,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1225523565748989969
CDCgov,2020-02-06T18:31:03Z,"Never handle a bat with bare hands! If you are bitten by a bat, immediately wash the wound and contact your healthcare provider, local or state health department. Learn more about a 2018 rabid bat exposure in this week’s MMWR: https://t.co/SYrkbTFrwC https://t.co/I3ekSgMCbJ",85,147,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1225487084061954049
CDCgov,2020-02-06T18:06:29Z,See the easy to read 2020 Child and Adolescent Immunization Schedule here: https://t.co/rKxyAXm0fd,29,23,CDCgov,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1225480898453409794
CDCgov,2020-02-06T18:06:28Z,Get the latest updates to the 2020 Child and Adolescent Immunization Schedule. Read more in this week’s @CDCMMWR: https://t.co/1l1PMqvDS3 #immunization #vaccines https://t.co/HT3PfIcp43,31,25,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1225480895660003328
CDCgov,2020-02-06T17:28:00Z,"An #antibiotic is the wrong tool to treat a virus, like those that cause a cold or flu. Ask your doctor about the best way to feel better while your body fights off a #virus. https://t.co/NYtdiKtOvz  #BeAntibioticsAware https://t.co/2WNr4bE5RB",97,120,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Media Studio,en,1225471213968875520
CDCgov,2020-02-06T17:04:13Z,"#2019nCoV diagnostic test kits will ship upon request to laboratories designed as qualified by CDC, including US state and local public health laboratories, @DeptofDefense laboratories, and select international laboratories. See Q&amp;A for lab requests: https://t.co/4lfkGXqgrH",61,76,CDCgov,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1225465229305360387
CDCgov,2020-02-06T17:04:13Z,"CDC’s #2019nCoV diagnostic test uses technology that can provide results in 4 hours from initial processing to result. Other steps—like accessioning of patient specimens, reagent preparation, and reporting – may add to overall testing time.",73,113,CDCgov,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1225465228558774272
CDCgov,2020-02-06T17:04:12Z,"Following @US_FDA Emergency Use Authorization (EUA), CDC has begun distributing new #2019nCoV laboratory test kit to select US &amp; international labs through the International Reagent Resource (IRR). Each kit can test approx. 700-800 patient specimens. https://t.co/U4FadMiQlO https://t.co/NrZBpGM1HF",321,448,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1225465226927181826
CDCgov,2020-02-06T15:55:02Z,"Jim Piette led an active life following his chronic obstructive pulmonary disease (COPD) diagnosis, but everything changed when he got sick with #flu.  
Now, Jim works with @LungAssociation to educate older adults about potential complications of #flu: https://t.co/beDJJKKJFj https://t.co/EU0oARUPWO",35,46,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1225447819093463045
CDCgov,2020-02-05T21:15:05Z,.@NCHStats releases three reports providing significant new insight into #maternalmortality measurement in the United States and announces detailed data files for researchers. https://t.co/f4Y1XEBJP0 https://t.co/W97NMU8pJB,33,45,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1225165975126978560
CDCgov,2020-02-05T20:33:00Z,"A message from @Surgeon_General: If you’re ready to quit smoking, talk to your healthcare provider or call 1-800-QUIT-NOW to get started. https://t.co/wjgwvFPl3P #CessationSGR https://t.co/MPSEaMjqsl",64,87,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Media Studio,en,1225155383087419393
CDCgov,2020-02-05T19:49:43Z,"RT @CDCDirector: CDC is committed to protecting the health and safety of Americans. While we continue to believe the immediate risk of #2019nCoV exposure to the general public is low, CDC is undertaking measures to help keep that risk low. https://t.co/4cLGAD5gN7",104,0,,CDCDirector,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1225144490840772609
CDCgov,2020-02-05T19:49:41Z,"RT @CDCDirector: Upon arrival, CDC will assess the health of the passengers &amp; medical care will be readily available at the first onset of #2019nCoV symptoms, if needed. All passengers will be issued quarantine orders, intended to protect the travelers, their families, and the community.",53,0,,CDCDirector,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1225144482594803712
CDCgov,2020-02-05T19:48:26Z,"RT @CDCDirector: This week, several planes carrying passengers from Wuhan, China will arrive in the US. The passengers have been screened, monitored &amp; evaluated for #2019nCoV by medical &amp; public health personnel every step of the way, incl. before takeoff &amp; during flight. https://t.co/4cLGAD5gN7 https://t.co/WS7CBA1wwI",110,0,,CDCDirector,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1225144167136989184
CDCgov,2020-02-05T19:37:02Z,Laboratory professionals: Learn how to work safely in a biological safety cabinet (BSC) and what to do if there is an emergency while working in one. Take our FREE course (P.A.C.E. credit available): https://t.co/bEA8QjAJgW. https://t.co/O9FVGHS6yu,28,48,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1225141299508060162
CDCgov,2020-02-05T18:06:30Z,"Read @CDCMMWR report on the first cases of #2019nCoV (#coronavirus) in the U.S., including a summary of what we know about this outbreak and the public health response. https://t.co/LcsHn9bqdE https://t.co/Rl3ETxOQMt",146,139,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1225118514069082112
CDCgov,2020-02-05T17:11:38Z,"The answer is... true. 

Both whooping cough and flu vaccines are safe for you and your baby during pregnancy; they help protect you both against serious illnesses. 

Talk with your doctor or midwife. Learn more about vaccination during pregnancy. https://t.co/lrh6EsWQVd https://t.co/JC7zjs52kD",47,90,CDCgov,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1225104707972104193
CDCgov,2020-02-05T17:06:04Z,#Shingles pain can be severe and prolonged. Adults 50 and older should get the new shingles vaccine—it’s more than 90% effective. Here’s what to expect when you get the new shingles vaccine: https://t.co/zLelAnM8QH. https://t.co/7dWDRcTAg2,50,61,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1225103305522733063
CDCgov,2020-02-05T15:30:00Z,"Coronaviruses are named for the crown-like spikes on the surface of the viruses. Human coronaviruses were first identified in the mid-1960s. The 2019 novel coronavirus (#2019nCoV) is a new virus never before seen in people. To learn about 2019-nCoV, visit https://t.co/TqiKAW9nRW https://t.co/hf4pUvjuyH",399,452,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Media Studio,en,1225079130384936962
CDCgov,2020-02-04T21:39:44Z,RT @CDC_Cancer: You can do simple things to lower your cancer risk. Some of them may surprise you! Learn more this #WorldCancerDay: https://t.co/FqCkONEIN4 https://t.co/LTOvfZrVrN,59,0,,CDC_Cancer,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1224809792113389574
CDCgov,2020-02-04T21:39:39Z,"RT @CDC_NCEZID: Parents, #DYK that children under 5 are more likely to get sick from germs some animals can carry? Young kids shouldn’t have contact with:
Reptiles 🐢 
Amphibians 🐸 
Poultry 🐔  
Rodents 🐀 
https://t.co/sA5izz6r22 #OneHealth https://t.co/XprlyM1pxP",57,0,,CDC_NCEZID,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1224809768608509954
CDCgov,2020-02-04T21:39:33Z,"RT @CDCtravel: Travelers, handwashing is one of the best ways to protect yourself &amp; your family from getting sick. 

Remember: 
✔️Wet 
✔️Lather 
✔️Scrub (for 20 seconds)  
✔️Rinse 
✔️Dry 
✔️Or use a sanitizer contains at least 60% alcohol. 

More handwashing tips: https://t.co/lfaA5v1FeV https://t.co/RXSYBBEzcI",160,0,,CDCtravel,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1224809745044967424
CDCgov,2020-02-04T20:44:01Z,"#HCPs: CDC’s updated immunization schedules are now available. 

Make sure you and your staff reference them to stay current on vaccine recommendations: https://t.co/cixDFCn1k9 https://t.co/b01Um2HaIQ",57,64,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1224795770685132800
CDCgov,2020-02-04T20:00:22Z,"Cancer patients are at higher risk of developing #infections that can lead to #sepsis. This #WorldCancerDay, spread the word about infection prevention and #GetAheadOfSepsis. https://t.co/OZ2iEO0idA https://t.co/S79vDygi2n",48,67,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1224784784167198728
CDCgov,2020-02-04T19:49:03Z,"#HCPs: Antiviral drugs can not only shorten the duration of your patients’ #flu symptoms but also reduce the severity.  

Review the latest treatment guidance here: https://t.co/Z2vl2JJMvg https://t.co/BIYrYvJjrF",52,84,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1224781935785992194
CDCgov,2020-02-04T19:00:25Z,"“People are real, they’re raw, and sometimes people are pretty confused and frustrated about how this outbreak is happening in their communities,” says CDC #Ebola responder Christine Prue. Find out how behavioral scientists are helping out in #DRC: https://t.co/PH6MrbiCV3 https://t.co/xp3ysLpFw2",31,46,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1224769695015952384
CDCgov,2020-02-04T18:30:17Z,"Always choose pasteurized milk over raw milk. Drinking raw milk comes with risks, especially for kids, older adults and people with weakened immune systems. Learn more about raw milk and why it’s risky: https://t.co/bX3m0fK43d https://t.co/38Sgv5xJRi",47,84,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1224762113043968000
CDCgov,2020-02-04T16:54:11Z,True or false: #Flu and whooping cough (Tdap) vaccines can help protect you and your baby from serious diseases when you receive them during #pregnancy.,45,125,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1224737930478071808
CDCgov,2020-02-04T16:40:22Z,RT @USAmbDRC: We commend the efforts already underway by @MinSanteRDC to be prepared if there is a case of #Coronavirus in DRCongo. Our in-country @CDCgov experts continue to partner in addressing health challenges. Photo below of screening at N’djili International airport. #PP4PP https://t.co/XP3ZfYsYQQ,34,0,,USAmbDRC,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1224734452527648768
CDCgov,2020-02-04T16:35:03Z,"Mark your calendars for the next #CardiacRehabChat! Join @MillionHeartsUS and @AACVPR on February 11, 2 PM ET, to learn how cardiac rehab program staff can improve completion rates. #HeartMonth https://t.co/Ml5dlk0XV9",22,34,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1224733115089813504
CDCgov,2020-02-04T15:40:44Z,CDC does not currently recommend the use of facemasks to help prevent novel #coronavirus. #2019nCoV is not spreading in communities in the US. Take everyday preventive actions to help slow the spread of respiratory illness. https://t.co/uArGZTrH5L https://t.co/EZR5VZwK45,634,689,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Media Studio,en,1224719446775869441
CDCgov,2020-02-04T14:02:54Z,"@lisavilisa Yes. This season’s flu vaccines are formulated to protect against four recommended viruses, two flu A and two flu B viruses, including representative A(H3N2), A(H1N1), B/Victoria and B/Yamagata viruses.",0,1,lisavilisa,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1224694823795511296
CDCgov,2020-02-04T14:01:56Z,@AntiDemRats These estimates are for the United States. They are based on the data from CDC’s weekly influenza surveillance reports.,0,2,AntiDemRats,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1224694580089688064
CDCgov,2020-02-04T14:01:30Z,@AusterePatriot The preliminary estimates are based on mathematical modeling using our hospital-based surveillance system.,0,0,AusterePatriot,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1224694472388358151
CDCgov,2020-02-03T21:13:03Z,"Are you interested in gaining population health experience as an employee in public health, health care, and community health settings? Apply for the CDC Population Health Training In Place Program! Applications are open now through Feb. 29. https://t.co/ElglS9bJ8r https://t.co/kYI3Jd9rPC",45,62,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1224440686688137224
CDCgov,2020-02-03T21:05:49Z,@AprilDilao Currently there is no evidence to support spread of 2019-nCoV from goods imported from China; no such cases have been detected. https://t.co/etmcTbtX1l.,10,2,AprilDilao,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1224438868507672577
CDCgov,2020-02-03T19:30:06Z,"Your doctor can help you find tools and resources to help you quit smoking, including calling the quitline at 1-800-QUIT-NOW. https://t.co/wjgwvFxKch #CessationSGR https://t.co/jnBYpTz8dW",30,42,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1224414780125073408
CDCgov,2020-02-03T18:40:03Z,"“When I began my CDC journey in 1990, I had no idea my love for communications and my interest in biology would merge in such a wonderful way,” says #CDC health communication specialist Diana Toomer. Learn about Diana’s role at CDC today: https://t.co/OVp9XTfuPX. #IAmCDC",22,52,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1224402182000332804
CDCgov,2020-02-03T17:16:07Z,"Learn steps to protect yourself and your family from #COpoisoning. Install a CO detector &amp; check the batteries every 6 months. Never run gas-powered generators in the home. Place them outside, at least 20 feet away. Learn more: https://t.co/vqjyumXTJB.",67,88,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1224381062182207493
CDCgov,2020-02-03T17:00:24Z,"Each year in the U.S., HPV causes more than 10,000 cases of #cervicalcancer. 

Cervical cancer is just one of six types of cancer caused by #HPV. 

Protect your child with the HPV vaccine. https://t.co/37pMRH0Is2 

#CervicalCancerAwarenessMonth https://t.co/Gp92GhKCTl",51,54,CDCgov,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1224377106915823616
CDCgov,2020-02-03T16:00:33Z,"Elevated flu activity is expected to continue for weeks. As long as flu is spreading in your area, a #fluvaccine is the best way to reduce your risk of flu. If you do get sick with flu, #antivirals can treat flu and prevent serious complications: https://t.co/3Jczq9SmU9. https://t.co/Z90WbSUfet",403,439,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1224362041936416768
CDCgov,2020-02-03T15:45:06Z,"CDC estimates that between Oct. 1 and Jan. 25, there were at least 19 million illnesses, 180,000 hospitalizations and 10,000 deaths caused by #flu. 
Learn more about the burden of flu: https://t.co/kfI18PWwiI. https://t.co/dNDC4PhdHo",207,206,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1224358157885083648
CDCgov,2020-02-03T14:46:54Z,"RT @CDCInjury: .@CDCgov created @CDCInjury in 1992, after #InjuryPrevention was identified as one of the most important US #PublicHealth issues. We’re proud of our work to reduce the burden of injuries in the US &amp; we thank everyone involved! https://t.co/M0PEwBSLeR @theNAMedicine https://t.co/uwTTxtiKwp",18,0,,CDCInjury,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1224343510897319937
CDCgov,2020-02-02T21:40:02Z,Get the playbook for lowering your cancer risk. Learn more at: https://t.co/UkqiJyzlTc. https://t.co/Iz2ia1UiPx,37,56,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1224085088591400966
CDCgov,2020-02-02T20:40:04Z,Grilling for game day? Always use a food thermometer to make sure meat is cooked hot enough to kill germs. Cook all chicken to 165°F and ground beef to 160°F. Learn more: https://t.co/hfv6rqU592. #SBLIV #Superbowl https://t.co/viPZny0bNw,27,56,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1224069997342883841
CDCgov,2020-02-02T19:20:00Z,"#2019nCoV is a virus identified as the cause of the respiratory #outbreak first detected in Wuhan, China. The virus is not spreading in the US, but you can help prevent the spread of respiratory illness by following everyday healthy habits. https://t.co/uArGZTrH5L https://t.co/pjTs9bFzuO",629,693,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Media Studio,en,1224049848296656896
CDCgov,2020-02-02T17:50:00Z,"It’s game day! Whether you’re an #athlete, #coach, or a #fan, don’t let a blood clot ruin game day. Jump, cheer, and stretch between plays, and learn more about preventing blood clots for yourself, your team, and your friends and family. #SuperBowl https://t.co/H4Ou0xBFSJ https://t.co/Fr75qmjQBX",36,71,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Media Studio,en,1224027199012921344
CDCgov,2020-02-02T16:25:00Z,"Much is unknown about how #2019nCoV, a new #coronavirus, spreads. Currently there is no evidence to support spread of 2019-nCoV from packages or products imported from China. See what is know about the spread of coronaviruses: https://t.co/Ga2u5klE1v https://t.co/rmdLjYswTG",422,485,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Media Studio,en,1224005808037384192
CDCgov,2020-02-02T15:52:03Z,"#HCPs: See the newest CDC Health Update on 2019 novel #coronavirus, updating interim guidance for:
▪️ caring for 2019-nCoV patients,
▪️ evaluating and testing of patients under investigation, and
▪️ preventing and controlling #2019nCoV infection.

https://t.co/uHtpS9LbbQ https://t.co/3suBmMxLe1",252,285,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1223997519136460800
CDCgov,2020-02-01T21:45:03Z,Outbreak response in action: #CDC staff are actively responding to the ongoing #2019nCoV outbreak in CDC’s Emergency Operations Center (EOC). CDC works 24/7 to keep Americans safe from public health threats. For #coronavirus updates &amp; to learn more: https://t.co/ueWP8UYkLW https://t.co/SIoZmA3xfm,242,424,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1223723965887197184
CDCgov,2020-02-01T20:26:02Z,"You may know all the stats for your favorite player - but do you know the stats on where you live, work, and play? #WeTrackThat on CDC's Tracking Network: https://t.co/Uk3O56mHgO. https://t.co/86VaRbTLlS",32,51,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1223704078846513157
